shipment_id,sku,shipped_qty,delivered_qty,delivered_date,damaged_flag,returned_flag
S-1988,SKU-159,1,1,2024-01-06,0,0
S-1988,SKU-113,1,1,2024-01-06,0,0
S-1989,SKU-073,1,1,2024-01-06,0,0
S-1989,SKU-026,2,2,2024-01-06,0,0
S-1990,SKU-012,2,2,2024-01-07,0,1
S-1990,SKU-127,2,2,2024-01-07,0,0
S-1991,SKU-153,2,2,2024-01-31,0,0
S-1992,SKU-013,1,1,2024-01-30,1,0
S-1994,SKU-191,3,3,2024-03-30,0,0
S-1994,SKU-152,1,0,2024-03-30,0,0
S-1994,SKU-182,1,1,2024-03-30,0,0
S-1995,SKU-171,1,1,2024-04-12,0,0
S-1997,SKU-101,2,2,2024-02-14,0,0
S-1997,SKU-013,1,1,2024-02-14,0,0
S-1998,SKU-003,2,2,2024-02-15,0,0
S-1999,SKU-198,1,0,2024-04-12,0,0
S-1999,SKU-185,1,1,2024-04-12,0,0
S-2000,SKU-078,2,2,2024-04-10,0,0
S-2001,SKU-001,3,3,2024-03-05,0,0
S-2001,SKU-031,1,0,2024-03-05,0,0
S-2002,SKU-072,1,1,2024-03-05,0,0
S-2003,SKU-130,4,4,2024-02-06,0,0
S-2003,SKU-110,2,2,2024-02-06,0,0
S-2003,SKU-012,3,3,2024-02-06,0,0
S-2003,SKU-055,1,1,2024-02-06,1,0
S-2004,SKU-139,1,1,2024-03-19,0,0
S-2004,SKU-161,4,3,2024-03-19,0,0
S-2004,SKU-077,2,2,2024-03-19,0,0
S-2005,SKU-087,2,2,2024-01-04,0,0
S-2006,SKU-168,1,1,2024-01-04,0,0
S-2007,SKU-140,1,1,2024-02-06,0,0
S-2007,SKU-045,3,2,2024-02-06,0,0
S-2008,SKU-063,1,1,2024-03-10,0,0
S-2008,SKU-195,2,2,2024-03-10,0,0
S-2008,SKU-193,2,2,2024-03-10,0,0
S-2008,SKU-096,2,2,2024-03-10,0,0
S-2009,SKU-093,1,1,2024-05-03,0,0
S-2010,SKU-009,1,1,2024-03-27,0,0
S-2011,SKU-019,1,1,2024-03-28,0,0
S-2012,SKU-125,1,1,2024-01-25,0,0
S-2013,SKU-148,3,3,2024-02-02,0,0
S-2013,SKU-004,2,2,2024-02-02,0,0
S-2013,SKU-165,1,1,2024-02-02,0,0
S-2014,SKU-141,1,1,2024-03-17,0,0
S-2014,SKU-110,1,0,2024-03-17,0,0
S-2015,SKU-100,2,1,2024-01-22,0,0
S-2015,SKU-140,1,1,2024-01-22,0,0
S-2016,SKU-200,1,1,2024-04-26,0,0
S-2016,SKU-068,2,1,2024-04-26,0,0
S-2016,SKU-012,2,2,2024-04-26,0,0
S-2017,SKU-178,1,1,2024-04-14,0,0
S-2017,SKU-175,2,2,2024-04-14,0,0
S-2017,SKU-033,3,3,2024-04-14,0,0
S-2017,SKU-069,1,1,2024-04-14,0,0
S-2018,SKU-179,1,0,2024-01-18,0,0
S-2018,SKU-149,1,1,2024-01-18,0,1
S-2019,SKU-079,2,2,2024-01-18,0,0
S-2020,SKU-101,3,2,2024-04-26,0,0
S-2020,SKU-001,1,1,2024-04-26,0,1
S-2021,SKU-097,1,1,2024-04-18,0,0
S-2022,SKU-003,2,1,2024-03-07,0,0
S-2022,SKU-084,1,1,2024-03-07,0,0
S-2022,SKU-086,3,3,2024-03-07,0,0
S-2023,SKU-003,2,2,2024-01-20,0,1
S-2023,SKU-019,1,1,2024-01-20,0,1
S-2024,SKU-081,2,2,2024-01-10,0,0
S-2024,SKU-098,1,1,2024-01-10,0,0
S-2025,SKU-066,1,1,2024-01-10,0,0
S-2026,SKU-118,1,1,2024-03-25,0,0
S-2026,SKU-074,2,2,2024-03-25,0,0
S-2027,SKU-028,1,1,2024-03-26,0,0
S-2027,SKU-138,2,2,2024-03-26,0,0
S-2028,SKU-161,1,1,2024-04-18,0,0
S-2030,SKU-147,2,2,2024-02-02,0,0
S-2031,SKU-170,1,1,2024-02-02,0,0
S-2032,SKU-057,1,1,2024-03-11,0,0
S-2032,SKU-079,1,1,2024-03-11,0,0
S-2033,SKU-009,2,1,2024-01-16,0,0
S-2033,SKU-004,2,2,2024-01-16,0,0
S-2033,SKU-018,1,1,2024-01-16,0,0
S-2033,SKU-189,3,2,2024-01-16,0,0
S-2034,SKU-092,1,0,2024-02-04,1,1
S-2035,SKU-002,2,1,2024-03-11,0,0
S-2037,SKU-143,4,3,2024-03-04,0,0
S-2038,SKU-065,1,1,2024-01-09,0,1
S-2038,SKU-131,1,1,2024-01-09,0,0
S-2038,SKU-063,2,2,2024-01-09,0,0
S-2039,SKU-101,1,1,2024-02-14,0,0
S-2039,SKU-099,1,1,2024-02-14,0,0
S-2039,SKU-114,1,0,2024-02-14,0,0
S-2039,SKU-023,1,1,2024-02-14,0,0
S-2040,SKU-073,1,1,2024-04-30,0,0
S-2040,SKU-174,1,1,2024-04-30,0,0
S-2041,SKU-086,1,1,2024-04-30,0,0
S-2042,SKU-143,2,2,2024-04-12,0,0
S-2042,SKU-116,2,2,2024-04-12,0,0
S-2042,SKU-140,1,1,2024-04-12,0,0
S-2043,SKU-044,1,1,2024-02-20,0,0
S-2043,SKU-023,1,1,2024-02-20,0,0
S-2043,SKU-152,3,3,2024-02-20,0,0
S-2044,SKU-102,2,2,2024-02-06,0,0
S-2044,SKU-012,1,1,2024-02-06,0,0
S-2044,SKU-060,1,0,2024-02-06,0,0
S-2044,SKU-043,2,1,2024-02-06,0,1
S-2045,SKU-178,1,1,2024-02-26,0,1
S-2046,SKU-095,2,1,2024-01-28,0,0
S-2046,SKU-118,2,2,2024-01-28,0,0
S-2046,SKU-091,2,2,2024-01-28,0,0
S-2046,SKU-134,2,2,2024-01-28,1,0
S-2047,SKU-119,1,1,2024-02-15,0,0
S-2047,SKU-178,2,2,2024-02-15,0,0
S-2047,SKU-007,3,3,2024-02-15,0,0
S-2048,SKU-024,2,2,2024-04-12,0,0
S-2048,SKU-089,1,1,2024-04-12,0,0
S-2048,SKU-030,3,3,2024-04-12,0,0
S-2048,SKU-114,3,3,2024-04-12,0,0
S-2049,SKU-049,2,2,2024-02-15,0,0
S-2049,SKU-047,1,1,2024-02-15,0,1
S-2050,SKU-166,1,1,2024-02-09,0,0
S-2050,SKU-026,2,2,2024-02-09,0,0
S-2051,SKU-091,4,4,2024-01-25,0,0
S-2051,SKU-135,1,1,2024-01-25,0,0
S-2051,SKU-018,4,4,2024-01-25,0,0
S-2052,SKU-126,1,1,2024-03-18,0,0
S-2054,SKU-025,4,3,2024-02-03,0,0
S-2054,SKU-145,3,3,2024-02-03,0,0
S-2054,SKU-094,2,1,2024-02-03,0,0
S-2054,SKU-176,4,4,2024-02-03,0,0
S-2055,SKU-138,2,2,2024-02-13,0,1
S-2055,SKU-112,1,1,2024-02-13,0,0
S-2055,SKU-055,3,3,2024-02-13,0,0
S-2055,SKU-096,1,1,2024-02-13,0,0
S-2056,SKU-081,4,4,2024-04-13,0,0
S-2056,SKU-151,1,1,2024-04-13,0,0
S-2056,SKU-187,1,1,2024-04-13,0,0
S-2057,SKU-177,1,1,2024-01-20,0,0
S-2057,SKU-043,2,2,2024-01-20,0,0
S-2058,SKU-181,1,0,2024-01-20,0,0
S-2058,SKU-025,1,0,2024-01-20,0,0
S-2059,SKU-182,2,2,2024-02-24,0,0
S-2061,SKU-193,3,3,2024-04-19,0,0
S-2063,SKU-061,1,1,2024-02-04,0,0
S-2064,SKU-137,1,1,2024-02-23,0,0
S-2064,SKU-155,2,2,2024-02-23,0,0
S-2064,SKU-196,1,1,2024-02-23,0,0
S-2064,SKU-180,1,1,2024-02-23,0,0
S-2065,SKU-156,1,1,2024-02-19,0,0
S-2066,SKU-040,2,2,2024-02-18,0,0
S-2067,SKU-123,1,0,2024-02-14,0,0
S-2068,SKU-131,4,4,2024-02-05,0,0
S-2070,SKU-080,2,2,2024-01-31,0,0
S-2070,SKU-085,1,1,2024-01-31,0,0
S-2070,SKU-014,1,1,2024-01-31,0,0
S-2070,SKU-169,1,0,2024-01-31,0,0
S-2071,SKU-185,2,2,2024-01-27,0,0
S-2072,SKU-042,1,1,2024-04-01,0,0
S-2074,SKU-014,1,1,2024-03-23,0,0
S-2075,SKU-046,1,1,2024-03-24,1,0
S-2076,SKU-138,2,2,2024-03-02,0,0
S-2076,SKU-158,1,1,2024-03-02,0,0
S-2076,SKU-076,1,1,2024-03-02,0,0
S-2077,SKU-040,1,0,2024-05-03,0,0
S-2077,SKU-016,1,1,2024-05-03,0,1
S-2077,SKU-170,2,2,2024-05-03,0,1
S-2078,SKU-072,1,1,2024-01-28,0,0
S-2079,SKU-188,1,1,2024-01-09,0,0
S-2079,SKU-168,2,2,2024-01-09,0,0
S-2080,SKU-072,1,1,2024-01-09,0,0
S-2080,SKU-055,2,2,2024-01-09,0,0
S-2081,SKU-108,1,0,2024-04-05,0,0
S-2082,SKU-093,1,1,2024-04-05,0,0
S-2083,SKU-182,1,1,2024-01-06,0,0
S-2084,SKU-180,3,3,2024-04-20,0,1
S-2086,SKU-173,2,2,2024-04-26,0,0
S-2087,SKU-004,1,1,2024-02-19,0,0
S-2087,SKU-189,2,2,2024-02-19,0,0
S-2087,SKU-033,1,1,2024-02-19,0,0
S-2087,SKU-161,3,3,2024-02-19,0,0
S-2088,SKU-179,2,2,2024-01-10,0,0
S-2088,SKU-183,2,2,2024-01-10,0,0
S-2088,SKU-039,2,2,2024-01-10,0,0
S-2089,SKU-128,2,2,2024-04-16,0,0
S-2089,SKU-113,1,1,2024-04-16,0,0
S-2089,SKU-184,3,3,2024-04-16,0,0
S-2090,SKU-063,1,1,2024-02-21,0,0
S-2090,SKU-184,1,1,2024-02-21,0,0
S-2091,SKU-096,2,2,2024-02-21,0,0
S-2092,SKU-024,1,0,2024-01-12,0,0
S-2092,SKU-086,2,2,2024-01-12,0,0
S-2092,SKU-107,1,1,2024-01-12,0,0
S-2092,SKU-129,1,1,2024-01-12,0,0
S-2093,SKU-051,1,1,2024-01-30,0,0
S-2094,SKU-015,1,1,2024-02-10,0,0
S-2094,SKU-089,2,2,2024-02-10,0,0
S-2094,SKU-175,2,2,2024-02-10,1,0
S-2094,SKU-184,2,2,2024-02-10,0,0
S-2095,SKU-118,2,2,2024-05-04,0,0
S-2096,SKU-102,1,1,2024-03-30,0,0
S-2096,SKU-150,1,1,2024-03-30,0,0
S-2096,SKU-025,4,4,2024-03-30,1,0
S-2097,SKU-197,1,1,2024-03-30,0,0
S-2097,SKU-176,2,2,2024-03-30,1,0
S-2098,SKU-019,3,3,2024-03-30,0,0
S-2098,SKU-034,1,1,2024-03-30,0,0
S-2099,SKU-107,2,2,2024-04-28,0,1
S-2100,SKU-121,2,1,2024-01-07,0,0
S-2100,SKU-097,1,0,2024-01-07,0,0
S-2100,SKU-077,1,1,2024-01-07,0,0
S-2101,SKU-150,1,1,2024-04-14,0,0
S-2101,SKU-192,1,1,2024-04-14,0,0
S-2102,SKU-031,1,1,2024-04-06,0,0
S-2103,SKU-139,2,2,2024-01-30,0,0
S-2103,SKU-068,4,4,2024-01-30,0,0
S-2103,SKU-064,2,2,2024-01-30,1,0
S-2103,SKU-190,1,1,2024-01-30,0,0
S-2104,SKU-101,1,1,2024-03-08,0,0
S-2104,SKU-042,2,2,2024-03-08,0,0
S-2105,SKU-039,2,2,2024-03-08,0,0
S-2106,SKU-108,1,0,2024-01-15,0,0
S-2106,SKU-125,1,0,2024-01-15,0,0
S-2106,SKU-031,2,2,2024-01-15,0,0
S-2107,SKU-094,1,1,2024-01-08,0,0
S-2108,SKU-095,1,1,2024-02-26,0,0
S-2108,SKU-143,2,2,2024-02-26,0,0
S-2109,SKU-118,1,1,2024-04-01,0,0
S-2109,SKU-193,1,1,2024-04-01,0,0
S-2110,SKU-101,2,2,2024-01-21,0,1
S-2110,SKU-060,1,0,2024-01-21,0,0
S-2110,SKU-180,1,1,2024-01-21,0,0
S-2110,SKU-040,1,1,2024-01-21,0,0
S-2111,SKU-093,2,1,2024-02-12,0,0
S-2111,SKU-016,1,1,2024-02-12,0,0
S-2112,SKU-074,1,1,2024-04-26,0,0
S-2113,SKU-077,2,2,2024-02-25,0,0
S-2114,SKU-113,4,4,2024-02-09,0,1
S-2115,SKU-101,1,1,2024-02-01,0,0
S-2117,SKU-198,2,2,2024-03-13,0,1
S-2117,SKU-079,3,2,2024-03-13,0,0
S-2117,SKU-176,2,2,2024-03-13,0,0
S-2117,SKU-155,2,2,2024-03-13,1,0
S-2118,SKU-166,2,2,2024-03-31,0,0
S-2118,SKU-003,3,3,2024-03-31,0,1
S-2118,SKU-089,2,2,2024-03-31,0,0
S-2118,SKU-078,1,1,2024-03-31,0,0
S-2119,SKU-044,1,1,2024-02-07,0,0
S-2119,SKU-049,4,4,2024-02-07,0,0
S-2119,SKU-034,1,1,2024-02-07,0,1
S-2120,SKU-023,1,1,2024-03-29,0,0
S-2120,SKU-031,1,1,2024-03-29,0,0
S-2121,SKU-106,2,2,2024-02-26,0,0
S-2121,SKU-056,2,2,2024-02-26,0,0
S-2122,SKU-171,1,1,2024-02-27,0,0
S-2122,SKU-066,1,1,2024-02-27,0,0
S-2123,SKU-039,1,1,2024-04-26,0,0
S-2123,SKU-173,1,1,2024-04-26,0,0
S-2124,SKU-069,2,2,2024-04-25,0,0
S-2125,SKU-163,1,1,2024-02-03,0,0
S-2125,SKU-011,1,1,2024-02-03,0,0
S-2125,SKU-137,1,1,2024-02-03,0,0
S-2126,SKU-026,1,1,2024-04-14,0,0
S-2127,SKU-038,2,1,2024-03-18,0,0
S-2127,SKU-105,1,1,2024-03-18,0,1
S-2127,SKU-062,3,3,2024-03-18,0,0
S-2127,SKU-164,1,1,2024-03-18,0,0
S-2128,SKU-175,1,0,2024-03-07,0,0
S-2128,SKU-068,1,1,2024-03-07,0,0
S-2129,SKU-098,1,0,2024-03-07,1,1
S-2130,SKU-062,1,1,2024-01-20,0,0
S-2130,SKU-087,1,1,2024-01-20,0,0
S-2131,SKU-035,1,1,2024-01-20,0,0
S-2132,SKU-171,1,1,2024-02-25,0,0
S-2132,SKU-015,4,4,2024-02-25,0,0
S-2132,SKU-094,3,3,2024-02-25,0,0
S-2133,SKU-063,1,1,2024-04-03,0,0
S-2133,SKU-067,2,2,2024-04-03,0,0
S-2133,SKU-058,2,2,2024-04-03,0,0
S-2134,SKU-020,1,1,2024-03-08,0,0
S-2135,SKU-181,2,2,2024-02-29,0,0
S-2135,SKU-094,2,2,2024-02-29,0,0
S-2135,SKU-172,3,2,2024-02-29,0,0
S-2136,SKU-096,1,1,2024-03-25,0,0
S-2136,SKU-008,1,1,2024-03-25,0,0
S-2136,SKU-185,1,1,2024-03-25,0,0
S-2137,SKU-187,1,1,2024-03-15,1,0
S-2137,SKU-200,3,3,2024-03-15,0,1
S-2138,SKU-173,1,1,2024-02-03,0,0
S-2139,SKU-085,1,1,2024-04-26,0,0
S-2139,SKU-117,1,1,2024-04-26,0,0
S-2140,SKU-128,2,1,2024-04-27,0,0
S-2141,SKU-185,1,1,2024-03-06,0,0
S-2142,SKU-052,2,2,2024-02-01,0,0
S-2142,SKU-112,1,1,2024-02-01,0,0
S-2142,SKU-093,4,4,2024-02-01,0,0
S-2142,SKU-062,1,1,2024-02-01,0,1
S-2143,SKU-187,1,1,2024-03-28,1,0
S-2143,SKU-099,4,4,2024-03-28,0,1
S-2144,SKU-101,2,2,2024-03-29,0,0
S-2145,SKU-111,3,3,2024-03-10,0,0
S-2145,SKU-017,1,1,2024-03-10,0,0
S-2146,SKU-021,1,1,2024-04-06,0,1
S-2146,SKU-046,1,1,2024-04-06,0,0
S-2146,SKU-033,1,1,2024-04-06,0,0
S-2147,SKU-006,1,1,2024-04-20,0,1
S-2147,SKU-138,1,0,2024-04-20,0,0
S-2148,SKU-086,1,1,2024-04-19,0,0
S-2148,SKU-159,1,1,2024-04-19,0,0
S-2148,SKU-079,1,0,2024-04-19,0,0
S-2149,SKU-048,1,1,2024-02-15,0,0
S-2150,SKU-037,2,2,2024-05-03,0,0
S-2150,SKU-153,2,2,2024-05-03,0,0
S-2151,SKU-102,2,2,2024-01-22,0,0
S-2151,SKU-098,1,1,2024-01-22,0,0
S-2151,SKU-148,2,2,2024-01-22,0,0
S-2152,SKU-029,1,1,2024-04-13,0,0
S-2152,SKU-004,1,0,2024-04-13,0,0
S-2153,SKU-062,1,1,2024-04-12,0,0
S-2154,SKU-062,1,0,2024-02-26,0,0
S-2154,SKU-095,2,2,2024-02-26,0,0
S-2155,SKU-047,4,4,2024-01-29,0,0
S-2155,SKU-099,2,2,2024-01-29,0,0
S-2156,SKU-069,1,1,2024-01-29,0,0
S-2157,SKU-167,1,1,2024-01-25,0,0
S-2157,SKU-171,1,1,2024-01-25,1,0
S-2157,SKU-068,1,1,2024-01-25,0,0
S-2157,SKU-140,2,2,2024-01-25,0,0
S-2158,SKU-107,3,3,2024-01-14,0,0
S-2158,SKU-030,3,2,2024-01-14,0,0
S-2159,SKU-080,2,2,2024-05-02,0,1
S-2160,SKU-116,4,4,2024-03-18,0,0
S-2160,SKU-015,1,1,2024-03-18,0,0
S-2161,SKU-184,1,1,2024-03-18,0,0
S-2162,SKU-169,1,1,2024-04-11,0,0
S-2162,SKU-058,2,2,2024-04-11,0,0
S-2162,SKU-198,3,3,2024-04-11,0,0
S-2162,SKU-118,1,1,2024-04-11,0,0
S-2163,SKU-176,2,2,2024-01-07,0,0
S-2163,SKU-188,1,0,2024-01-07,0,0
S-2163,SKU-166,1,1,2024-01-07,0,0
S-2163,SKU-032,1,1,2024-01-07,0,0
S-2164,SKU-031,1,1,2024-04-07,0,0
S-2165,SKU-037,1,1,2024-04-08,0,0
S-2166,SKU-141,3,2,2024-03-16,0,1
S-2167,SKU-187,2,2,2024-03-16,0,0
S-2168,SKU-082,2,2,2024-05-07,0,1
S-2168,SKU-072,1,1,2024-05-07,0,0
S-2168,SKU-143,2,1,2024-05-07,0,0
S-2169,SKU-169,1,1,2024-03-22,0,0
S-2169,SKU-072,3,2,2024-03-22,1,0
S-2169,SKU-190,3,3,2024-03-22,0,0
S-2170,SKU-118,1,1,2024-04-22,0,0
S-2171,SKU-167,1,1,2024-02-10,0,0
S-2171,SKU-069,1,1,2024-02-10,0,0
S-2171,SKU-175,2,2,2024-02-10,1,0
S-2172,SKU-050,1,1,2024-02-15,0,0
S-2172,SKU-165,3,3,2024-02-15,0,0
S-2172,SKU-128,1,1,2024-02-15,0,0
S-2173,SKU-038,1,1,2024-05-01,0,0
S-2173,SKU-088,1,1,2024-05-01,0,0
S-2174,SKU-106,1,0,2024-04-30,0,1
S-2174,SKU-190,1,1,2024-04-30,0,0
S-2175,SKU-111,2,2,2024-04-09,0,1
S-2175,SKU-103,1,0,2024-04-09,0,0
S-2175,SKU-148,4,4,2024-04-09,0,0
S-2175,SKU-034,2,2,2024-04-09,0,0
S-2176,SKU-120,1,1,2024-02-25,0,0
S-2176,SKU-001,3,2,2024-02-25,0,0
S-2177,SKU-016,1,1,2024-02-11,0,0
S-2178,SKU-196,1,1,2024-02-29,0,0
S-2178,SKU-180,1,1,2024-02-29,0,0
S-2179,SKU-092,1,1,2024-02-29,0,0
S-2179,SKU-162,1,1,2024-02-29,0,0
S-2180,SKU-007,4,3,2024-04-24,0,0
S-2181,SKU-133,1,1,2024-04-22,0,0
S-2181,SKU-084,4,3,2024-04-22,0,0
S-2181,SKU-167,3,3,2024-04-22,0,0
S-2182,SKU-039,1,1,2024-04-23,0,1
S-2182,SKU-046,2,2,2024-04-23,0,1
S-2183,SKU-124,1,1,2024-04-23,0,0
S-2183,SKU-175,1,1,2024-04-23,0,0
S-2184,SKU-119,1,1,2024-01-26,0,1
S-2184,SKU-082,1,1,2024-01-26,0,0
S-2184,SKU-170,4,4,2024-01-26,0,0
S-2185,SKU-155,1,1,2024-03-05,0,0
S-2185,SKU-007,1,1,2024-03-05,0,0
S-2186,SKU-078,1,1,2024-03-05,0,0
S-2187,SKU-056,1,1,2024-04-18,0,1
S-2187,SKU-196,1,1,2024-04-18,0,0
S-2188,SKU-197,2,1,2024-04-18,0,0
S-2188,SKU-102,1,1,2024-04-18,0,0
S-2189,SKU-051,2,2,2024-02-12,0,0
S-2189,SKU-009,2,2,2024-02-12,0,0
S-2190,SKU-160,2,2,2024-03-11,1,0
S-2191,SKU-097,1,0,2024-03-11,0,0
S-2192,SKU-182,4,4,2024-04-26,0,0
S-2192,SKU-133,3,3,2024-04-26,0,0
S-2192,SKU-040,1,1,2024-04-26,0,0
S-2193,SKU-048,2,2,2024-01-30,0,0
S-2193,SKU-148,1,1,2024-01-30,0,0
S-2193,SKU-166,1,1,2024-01-30,0,0
S-2193,SKU-154,1,0,2024-01-30,0,0
S-2194,SKU-185,1,1,2024-01-09,0,0
S-2196,SKU-158,2,2,2024-04-25,0,0
S-2196,SKU-091,2,2,2024-04-25,0,0
S-2197,SKU-038,2,2,2024-01-12,0,0
S-2199,SKU-178,1,1,2024-03-17,0,0
S-2199,SKU-198,2,2,2024-03-17,0,0
S-2199,SKU-039,2,2,2024-03-17,0,0
S-2199,SKU-164,1,1,2024-03-17,0,0
S-2200,SKU-134,1,1,2024-04-24,0,0
S-2201,SKU-045,3,3,2024-04-21,0,0
S-2201,SKU-074,1,1,2024-04-21,0,0
S-2201,SKU-001,1,1,2024-04-21,0,0
S-2201,SKU-156,1,1,2024-04-21,0,1
S-2202,SKU-034,1,1,2024-01-20,0,0
S-2202,SKU-058,2,2,2024-01-20,0,1
S-2203,SKU-023,3,3,2024-05-08,0,0
S-2203,SKU-110,2,2,2024-05-08,0,0
S-2204,SKU-121,4,4,2024-03-03,0,0
S-2204,SKU-009,1,0,2024-03-03,0,0
S-2205,SKU-013,4,4,2024-02-18,0,0
S-2206,SKU-142,1,1,2024-02-18,0,0
S-2207,SKU-048,1,1,2024-04-20,0,0
S-2207,SKU-131,1,1,2024-04-20,0,0
S-2208,SKU-128,2,2,2024-04-03,0,0
S-2208,SKU-196,3,3,2024-04-03,0,0
S-2209,SKU-031,2,2,2024-04-02,0,0
S-2209,SKU-130,2,2,2024-04-02,0,0
S-2210,SKU-126,2,2,2024-01-22,0,0
S-2210,SKU-004,1,1,2024-01-22,0,0
S-2210,SKU-026,1,1,2024-01-22,0,0
S-2211,SKU-026,1,1,2024-01-13,0,0
S-2212,SKU-143,3,3,2024-03-05,0,1
S-2212,SKU-142,1,1,2024-03-05,0,0
S-2212,SKU-057,2,2,2024-03-05,0,0
S-2212,SKU-166,1,1,2024-03-05,0,0
S-2213,SKU-171,1,1,2024-01-20,0,0
S-2215,SKU-068,1,0,2024-03-18,0,0
S-2215,SKU-182,1,1,2024-03-18,0,0
S-2216,SKU-196,3,3,2024-03-18,0,0
S-2216,SKU-137,2,2,2024-03-18,0,0
S-2217,SKU-084,2,2,2024-02-22,0,0
S-2217,SKU-114,1,1,2024-02-22,0,0
S-2218,SKU-193,3,3,2024-02-22,0,0
S-2219,SKU-054,2,2,2024-02-27,0,0
S-2220,SKU-056,2,2,2024-02-26,0,0
S-2221,SKU-183,3,3,2024-02-28,0,1
S-2221,SKU-042,1,1,2024-02-28,0,1
S-2222,SKU-028,1,0,2024-02-29,0,0
S-2222,SKU-194,1,1,2024-02-29,0,0
S-2223,SKU-163,2,2,2024-02-28,0,0
S-2224,SKU-040,1,1,2024-03-23,0,0
S-2225,SKU-144,1,1,2024-04-07,0,0
S-2226,SKU-184,1,0,2024-02-29,0,0
S-2226,SKU-040,1,0,2024-02-29,0,0
S-2226,SKU-171,1,1,2024-02-29,0,0
S-2227,SKU-104,1,1,2024-04-15,0,0
S-2227,SKU-097,1,1,2024-04-15,0,0
S-2227,SKU-015,1,1,2024-04-15,0,0
S-2228,SKU-055,1,1,2024-02-01,0,1
S-2228,SKU-096,2,2,2024-02-01,0,0
S-2229,SKU-163,2,2,2024-04-28,0,0
S-2229,SKU-063,4,4,2024-04-28,0,0
S-2229,SKU-185,1,0,2024-04-28,0,0
S-2230,SKU-030,1,0,2024-02-05,0,0
S-2230,SKU-166,2,2,2024-02-05,0,1
S-2231,SKU-102,2,2,2024-03-16,1,0
S-2231,SKU-070,2,2,2024-03-16,0,0
S-2232,SKU-126,2,2,2024-03-17,0,0
S-2232,SKU-176,3,3,2024-03-17,0,0
S-2233,SKU-125,1,1,2024-05-02,0,0
S-2234,SKU-172,1,0,2024-05-03,0,1
S-2235,SKU-144,1,1,2024-04-19,0,0
S-2235,SKU-079,1,1,2024-04-19,0,0
S-2236,SKU-083,4,4,2024-04-24,0,0
S-2236,SKU-039,1,1,2024-04-24,0,0
S-2236,SKU-004,1,0,2024-04-24,1,0
S-2237,SKU-045,1,1,2024-03-07,0,0
S-2239,SKU-015,1,1,2024-01-13,0,0
S-2239,SKU-170,1,1,2024-01-13,0,0
S-2240,SKU-103,1,1,2024-02-15,0,1
S-2240,SKU-170,1,1,2024-02-15,0,0
S-2241,SKU-059,2,2,2024-02-16,1,0
S-2241,SKU-147,1,1,2024-02-16,0,0
S-2242,SKU-081,1,1,2024-04-20,0,0
S-2242,SKU-188,1,1,2024-04-20,0,0
S-2243,SKU-012,2,2,2024-04-27,0,0
S-2243,SKU-093,1,1,2024-04-27,0,0
S-2243,SKU-082,1,1,2024-04-27,0,0
S-2244,SKU-161,4,4,2024-02-17,0,0
S-2244,SKU-045,2,1,2024-02-17,0,0
S-2245,SKU-069,2,2,2024-02-16,0,0
S-2245,SKU-110,1,1,2024-02-16,0,0
S-2245,SKU-185,1,1,2024-02-16,0,0
S-2245,SKU-023,1,1,2024-02-16,1,0
S-2246,SKU-110,1,1,2024-02-12,0,1
S-2246,SKU-085,4,4,2024-02-12,0,0
S-2247,SKU-172,2,2,2024-01-21,0,0
S-2247,SKU-146,1,1,2024-01-21,0,0
S-2248,SKU-148,2,2,2024-01-21,0,0
S-2248,SKU-024,1,1,2024-01-21,0,0
S-2249,SKU-128,1,1,2024-05-01,0,0
S-2249,SKU-141,3,3,2024-05-01,1,0
S-2249,SKU-083,2,2,2024-05-01,0,0
S-2249,SKU-116,1,1,2024-05-01,0,0
S-2250,SKU-001,2,2,2024-03-10,0,1
S-2252,SKU-005,1,1,2024-04-04,0,0
S-2253,SKU-112,2,1,2024-03-19,0,0
S-2254,SKU-044,4,4,2024-03-18,0,0
S-2255,SKU-019,3,3,2024-01-15,0,0
S-2256,SKU-167,1,1,2024-01-26,0,0
S-2257,SKU-128,3,3,2024-01-26,0,0
S-2258,SKU-170,3,3,2024-02-17,0,0
S-2259,SKU-187,2,1,2024-02-17,0,0
S-2260,SKU-019,1,1,2024-02-07,0,0
S-2260,SKU-079,1,0,2024-02-07,0,0
S-2261,SKU-147,1,0,2024-02-07,0,0
S-2261,SKU-052,1,1,2024-02-07,0,0
S-2262,SKU-119,1,1,2024-03-16,0,0
S-2262,SKU-137,3,3,2024-03-16,0,1
S-2263,SKU-145,1,1,2024-03-01,0,0
S-2263,SKU-134,1,1,2024-03-01,0,0
S-2263,SKU-010,1,1,2024-03-01,0,0
S-2263,SKU-104,1,0,2024-03-01,0,0
S-2264,SKU-124,3,3,2024-02-13,0,0
S-2264,SKU-126,2,2,2024-02-13,0,0
S-2264,SKU-060,1,1,2024-02-13,0,0
S-2264,SKU-110,2,2,2024-02-13,0,0
S-2265,SKU-113,1,1,2024-02-03,0,1
S-2265,SKU-167,1,1,2024-02-03,0,0
S-2265,SKU-100,1,1,2024-02-03,0,0
S-2266,SKU-148,1,1,2024-02-18,0,0
S-2266,SKU-179,1,1,2024-02-18,0,0
S-2267,SKU-122,1,1,2024-04-14,0,0
S-2268,SKU-160,1,0,2024-04-13,0,0
S-2269,SKU-054,1,1,2024-03-12,0,0
S-2269,SKU-061,1,1,2024-03-12,0,0
