shipment_id,order_id,warehouse,carrier,ship_date,expedite_flag
S-1784,O-101341,WH-DBN,FastTrack,2024-03-28,0
S-1785,O-101342,WH-CPT,QuickShip,2024-01-09,0
S-1786,O-101343,WH-DBN,FastTrack,2024-03-03,0
S-1787,O-101344,WH-JHB,QuickShip,2024-01-07,0
S-1788,O-101345,WH-CPT,QuickShip,2024-05-02,0
S-1789,O-101346,WH-DBN,QuickShip,2024-02-12,0
S-1790,O-101347,WH-DBN,FastTrack,2024-04-28,0
S-1791,O-101348,WH-CPT,QuickShip,2024-04-20,0
S-1792,O-101349,WH-JHB,FastTrack,2024-01-25,0
S-1793,O-101349,WH-JHB,FastTrack,2024-01-25,0
S-1794,O-101350,WH-JHB,QuickShip,2024-04-02,0
S-1795,O-101351,WH-JHB,QuickShip,2024-01-02,0
S-1796,O-101352,WH-CPT,QuickShip,2024-02-22,0
S-1797,O-101353,WH-DBN,EconoMove,2024-03-29,0
S-1798,O-101353,WH-DBN,EconoMove,2024-03-29,0
S-1799,O-101354,WH-CPT,EconoMove,2024-03-29,0
S-1800,O-101355,WH-DBN,FastTrack,2024-02-06,0
S-1801,O-101356,WH-JHB,FastTrack,2024-01-21,0
S-1802,O-101357,WH-DBN,FastTrack,2024-02-25,0
S-1803,O-101358,WH-CPT,QuickShip,2024-01-09,0
S-1804,O-101358,WH-CPT,QuickShip,2024-01-09,0
S-1805,O-101359,WH-CPT,FastTrack,2024-02-25,0
S-1806,O-101359,WH-CPT,FastTrack,2024-02-25,0
S-1807,O-101360,WH-DBN,FastTrack,2024-03-02,0
S-1808,O-101361,WH-CPT,QuickShip,2024-03-20,0
S-1809,O-101361,WH-CPT,QuickShip,2024-03-20,0
S-1810,O-101362,WH-JHB,QuickShip,2024-01-08,0
S-1811,O-101363,WH-JHB,FastTrack,2024-02-29,0
S-1812,O-101363,WH-JHB,FastTrack,2024-02-29,0
S-1813,O-101364,WH-DBN,QuickShip,2024-03-16,0
S-1814,O-101365,WH-DBN,QuickShip,2024-02-21,1
S-1815,O-101366,WH-DBN,EconoMove,2024-01-18,0
S-1816,O-101366,WH-DBN,EconoMove,2024-01-18,0
S-1817,O-101367,WH-JHB,EconoMove,2024-01-13,0
S-1818,O-101368,WH-DBN,FastTrack,2024-03-28,0
S-1819,O-101368,WH-DBN,FastTrack,2024-03-28,0
S-1820,O-101369,WH-CPT,EconoMove,2024-02-10,0
S-1821,O-101370,WH-DBN,EconoMove,2024-03-12,0
S-1822,O-101371,WH-CPT,EconoMove,2024-02-14,0
S-1823,O-101372,WH-CPT,EconoMove,2024-01-12,0
S-1824,O-101373,WH-CPT,EconoMove,2024-02-26,0
S-1825,O-101374,WH-DBN,QuickShip,2024-04-14,1
S-1826,O-101375,WH-DBN,QuickShip,2024-02-15,0
S-1827,O-101376,WH-DBN,EconoMove,2024-03-16,0
S-1828,O-101377,WH-CPT,FastTrack,2024-01-18,0
S-1829,O-101378,WH-CPT,EconoMove,2024-02-23,0
S-1830,O-101378,WH-CPT,EconoMove,2024-02-23,0
S-1831,O-101379,WH-CPT,EconoMove,2024-03-21,0
S-1832,O-101379,WH-CPT,EconoMove,2024-03-21,0
S-1833,O-101380,WH-CPT,EconoMove,2024-04-13,0
S-1834,O-101381,WH-JHB,QuickShip,2024-02-04,0
S-1835,O-101382,WH-JHB,QuickShip,2024-03-20,0
S-1836,O-101382,WH-JHB,QuickShip,2024-03-20,0
S-1837,O-101383,WH-DBN,EconoMove,2024-03-23,0
S-1838,O-101384,WH-DBN,FastTrack,2024-04-10,1
S-1839,O-101385,WH-CPT,EconoMove,2024-04-23,0
S-1840,O-101386,WH-CPT,QuickShip,2024-04-28,0
S-1841,O-101386,WH-CPT,QuickShip,2024-04-28,0
S-1842,O-101387,WH-DBN,FastTrack,2024-01-24,0
S-1843,O-101388,WH-CPT,QuickShip,2024-03-30,0
S-1844,O-101389,WH-DBN,EconoMove,2024-04-08,0
S-1845,O-101390,WH-DBN,EconoMove,2024-02-15,0
S-1846,O-101391,WH-JHB,QuickShip,2024-03-20,0
S-1847,O-101392,WH-CPT,EconoMove,2024-04-18,1
S-1848,O-101393,WH-JHB,QuickShip,2024-04-24,1
S-1849,O-101393,WH-JHB,QuickShip,2024-04-24,1
S-1850,O-101394,WH-DBN,EconoMove,2024-03-27,0
S-1851,O-101394,WH-DBN,EconoMove,2024-03-27,0
S-1852,O-101395,WH-DBN,FastTrack,2024-03-29,0
S-1853,O-101396,WH-JHB,QuickShip,2024-01-22,0
S-1854,O-101397,WH-DBN,FastTrack,2024-01-31,0
S-1855,O-101397,WH-DBN,FastTrack,2024-01-31,0
S-1856,O-101398,WH-CPT,FastTrack,2024-04-20,0
S-1857,O-101398,WH-CPT,FastTrack,2024-04-20,0
S-1858,O-101399,WH-DBN,FastTrack,2024-02-06,0
S-1859,O-101400,WH-JHB,EconoMove,2024-02-10,0
S-1860,O-101400,WH-JHB,EconoMove,2024-02-10,0
S-1861,O-101401,WH-DBN,QuickShip,2024-04-11,1
S-1862,O-101402,WH-CPT,QuickShip,2024-04-04,0
S-1863,O-101403,WH-DBN,EconoMove,2024-02-20,0
S-1864,O-101404,WH-CPT,EconoMove,2024-04-05,0
S-1865,O-101405,WH-JHB,FastTrack,2024-01-20,0
S-1866,O-101406,WH-CPT,QuickShip,2024-03-04,0
S-1867,O-101407,WH-JHB,EconoMove,2024-04-04,0
S-1868,O-101408,WH-JHB,FastTrack,2024-01-22,0
S-1869,O-101409,WH-DBN,FastTrack,2024-04-29,0
S-1870,O-101409,WH-DBN,FastTrack,2024-04-29,0
S-1871,O-101410,WH-DBN,FastTrack,2024-04-30,0
S-1872,O-101410,WH-DBN,FastTrack,2024-04-30,0
S-1873,O-101411,WH-CPT,EconoMove,2024-01-20,0
S-1874,O-101412,WH-JHB,QuickShip,2024-01-21,0
S-1875,O-101413,WH-CPT,FastTrack,2024-04-19,0
S-1876,O-101414,WH-DBN,QuickShip,2024-03-28,0
S-1877,O-101415,WH-CPT,EconoMove,2024-04-27,0
S-1878,O-101415,WH-CPT,EconoMove,2024-04-27,0
S-1879,O-101416,WH-CPT,QuickShip,2024-03-07,0
S-1880,O-101416,WH-CPT,QuickShip,2024-03-07,0
S-1881,O-101417,WH-DBN,QuickShip,2024-02-12,1
S-1882,O-101418,WH-JHB,QuickShip,2024-02-18,0
S-1883,O-101419,WH-JHB,FastTrack,2024-03-11,0
S-1884,O-101419,WH-JHB,FastTrack,2024-03-11,0
S-1885,O-101420,WH-DBN,FastTrack,2024-03-23,0
S-1886,O-101420,WH-DBN,FastTrack,2024-03-23,0
S-1887,O-101421,WH-JHB,QuickShip,2024-01-26,0
S-1888,O-101422,WH-CPT,QuickShip,2024-03-11,0
S-1889,O-101422,WH-CPT,QuickShip,2024-03-11,0
S-1890,O-101423,WH-CPT,FastTrack,2024-02-29,0
S-1891,O-101424,WH-JHB,EconoMove,2024-04-08,0
S-1892,O-101424,WH-JHB,EconoMove,2024-04-08,0
S-1893,O-101425,WH-CPT,EconoMove,2024-01-31,0
S-1894,O-101426,WH-DBN,QuickShip,2024-03-27,0
S-1895,O-101427,WH-CPT,FastTrack,2024-04-21,0
S-1896,O-101428,WH-CPT,QuickShip,2024-04-15,0
S-1897,O-101428,WH-CPT,QuickShip,2024-04-15,0
S-1898,O-101429,WH-JHB,FastTrack,2024-04-01,1
S-1899,O-101430,WH-JHB,EconoMove,2024-02-14,0
S-1900,O-101431,WH-DBN,QuickShip,2024-02-08,0
S-1901,O-101432,WH-DBN,EconoMove,2024-03-14,0
S-1902,O-101433,WH-JHB,QuickShip,2024-01-06,0
S-1903,O-101433,WH-JHB,QuickShip,2024-01-06,0
S-1904,O-101434,WH-CPT,QuickShip,2024-01-30,0
S-1905,O-101435,WH-DBN,FastTrack,2024-01-27,0
S-1906,O-101435,WH-DBN,FastTrack,2024-01-27,0
S-1907,O-101436,WH-DBN,QuickShip,2024-03-30,0
S-1908,O-101437,WH-DBN,FastTrack,2024-01-08,0
S-1909,O-101438,WH-DBN,QuickShip,2024-01-19,1
S-1910,O-101439,WH-CPT,QuickShip,2024-01-19,1
S-1911,O-101440,WH-DBN,FastTrack,2024-05-01,0
S-1912,O-101441,WH-DBN,FastTrack,2024-02-16,0
S-1913,O-101442,WH-DBN,QuickShip,2024-03-22,0
S-1914,O-101443,WH-CPT,EconoMove,2024-01-03,1
S-1915,O-101443,WH-CPT,EconoMove,2024-01-03,1
S-1916,O-101444,WH-DBN,FastTrack,2024-03-20,0
S-1917,O-101445,WH-DBN,QuickShip,2024-01-05,0
S-1918,O-101446,WH-CPT,QuickShip,2024-03-25,0
S-1919,O-101447,WH-CPT,EconoMove,2024-03-24,0
S-1920,O-101448,WH-CPT,FastTrack,2024-01-04,0
S-1921,O-101449,WH-CPT,QuickShip,2024-04-05,0
S-1922,O-101450,WH-CPT,QuickShip,2024-03-19,0
S-1923,O-101451,WH-CPT,FastTrack,2024-03-23,0
S-1924,O-101451,WH-CPT,FastTrack,2024-03-23,0
S-1925,O-101452,WH-DBN,FastTrack,2024-04-01,0
S-1926,O-101453,WH-DBN,QuickShip,2024-03-01,0
S-1927,O-101453,WH-DBN,QuickShip,2024-03-01,0
S-1928,O-101454,WH-JHB,FastTrack,2024-02-10,0
S-1929,O-101455,WH-DBN,QuickShip,2024-05-03,0
S-1930,O-101456,WH-DBN,FastTrack,2024-02-08,0
S-1931,O-101457,WH-JHB,QuickShip,2024-03-13,0
S-1932,O-101458,WH-DBN,QuickShip,2024-03-14,0
S-1933,O-101459,WH-CPT,QuickShip,2024-03-13,0
S-1934,O-101460,WH-CPT,QuickShip,2024-02-19,1
S-1935,O-101461,WH-CPT,QuickShip,2024-02-15,0
S-1936,O-101462,WH-JHB,EconoMove,2024-03-10,1
S-1937,O-101463,WH-CPT,QuickShip,2024-04-24,1
S-1938,O-101464,WH-CPT,FastTrack,2024-04-25,0
S-1939,O-101464,WH-CPT,FastTrack,2024-04-25,0
S-1940,O-101465,WH-JHB,QuickShip,2024-04-28,0
S-1941,O-101466,WH-JHB,EconoMove,2024-02-13,0
S-1942,O-101467,WH-CPT,FastTrack,2024-01-17,1
S-1943,O-101468,WH-DBN,FastTrack,2024-01-14,1
S-1944,O-101469,WH-CPT,QuickShip,2024-04-13,1
S-1945,O-101469,WH-CPT,QuickShip,2024-04-13,1
S-1946,O-101470,WH-JHB,FastTrack,2024-02-29,0
S-1947,O-101471,WH-CPT,QuickShip,2024-02-19,0
S-1948,O-101472,WH-DBN,QuickShip,2024-02-24,0
S-1949,O-101473,WH-DBN,EconoMove,2024-01-12,0
S-1950,O-101474,WH-JHB,FastTrack,2024-02-10,0
S-1951,O-101475,WH-JHB,FastTrack,2024-04-06,0
S-1952,O-101476,WH-DBN,EconoMove,2024-02-10,0
S-1953,O-101477,WH-JHB,EconoMove,2024-03-15,0
S-1954,O-101478,WH-CPT,EconoMove,2024-02-05,0
S-1955,O-101478,WH-CPT,EconoMove,2024-02-05,0
S-1956,O-101479,WH-DBN,FastTrack,2024-04-14,0
S-1957,O-101480,WH-CPT,EconoMove,2024-04-20,0
S-1958,O-101480,WH-CPT,EconoMove,2024-04-20,0
S-1959,O-101481,WH-CPT,EconoMove,2024-02-04,0
S-1960,O-101481,WH-CPT,EconoMove,2024-02-04,0
S-1961,O-101482,WH-JHB,EconoMove,2024-03-16,0
S-1962,O-101482,WH-JHB,EconoMove,2024-03-16,0
S-1963,O-101483,WH-JHB,QuickShip,2024-04-22,0
S-1964,O-101484,WH-DBN,QuickShip,2024-03-04,0
S-1965,O-101485,WH-CPT,QuickShip,2024-03-13,0
S-1966,O-101486,WH-CPT,EconoMove,2024-01-04,0
S-1967,O-101486,WH-CPT,EconoMove,2024-01-04,0
S-1968,O-101487,WH-JHB,QuickShip,2024-01-21,1
S-1969,O-101488,WH-JHB,EconoMove,2024-03-03,0
S-1970,O-101489,WH-DBN,QuickShip,2024-01-10,0
S-1971,O-101490,WH-JHB,EconoMove,2024-03-12,0
S-1972,O-101491,WH-CPT,QuickShip,2024-02-01,0
S-1973,O-101491,WH-CPT,QuickShip,2024-02-01,0
S-1974,O-101492,WH-CPT,QuickShip,2024-04-04,0
S-1975,O-101493,WH-DBN,QuickShip,2024-02-08,0
S-1976,O-101494,WH-CPT,FastTrack,2024-03-22,0
S-1977,O-101495,WH-CPT,FastTrack,2024-04-28,0
S-1978,O-101496,WH-JHB,QuickShip,2024-03-29,0
S-1979,O-101497,WH-CPT,QuickShip,2024-04-03,0
S-1980,O-101498,WH-DBN,FastTrack,2024-01-09,1
S-1981,O-101499,WH-JHB,EconoMove,2024-03-06,0
S-1982,O-101500,WH-JHB,FastTrack,2024-03-16,0
S-1983,O-101501,WH-JHB,QuickShip,2024-01-07,0
S-1984,O-101501,WH-JHB,QuickShip,2024-01-07,0
S-1985,O-101502,WH-DBN,FastTrack,2024-03-23,1
S-1986,O-101503,WH-DBN,QuickShip,2024-01-27,0
S-1987,O-101503,WH-DBN,QuickShip,2024-01-27,0
S-1988,O-101504,WH-CPT,EconoMove,2024-01-03,0
S-1989,O-101505,WH-JHB,FastTrack,2024-01-05,0
S-1990,O-101505,WH-JHB,FastTrack,2024-01-05,0
S-1991,O-101506,WH-DBN,FastTrack,2024-01-29,0
S-1992,O-101507,WH-DBN,EconoMove,2024-01-25,0
S-1993,O-101507,WH-DBN,EconoMove,2024-01-25,0
S-1994,O-101508,WH-DBN,EconoMove,2024-03-24,0
S-1995,O-101509,WH-JHB,EconoMove,2024-04-09,0
S-1996,O-101509,WH-JHB,EconoMove,2024-04-09,0
S-1997,O-101510,WH-JHB,FastTrack,2024-02-12,0
S-1998,O-101510,WH-JHB,FastTrack,2024-02-12,0
S-1999,O-101511,WH-DBN,QuickShip,2024-04-08,0
S-2000,O-101511,WH-DBN,QuickShip,2024-04-08,0
S-2001,O-101512,WH-DBN,FastTrack,2024-03-02,0
S-2002,O-101512,WH-DBN,FastTrack,2024-03-02,0
S-2003,O-101513,WH-JHB,QuickShip,2024-02-02,0
S-2004,O-101514,WH-DBN,QuickShip,2024-03-15,0
S-2005,O-101515,WH-JHB,FastTrack,2024-01-03,0
S-2006,O-101515,WH-JHB,FastTrack,2024-01-03,0
S-2007,O-101516,WH-JHB,FastTrack,2024-02-05,0
S-2008,O-101517,WH-JHB,QuickShip,2024-03-07,0
S-2009,O-101518,WH-DBN,QuickShip,2024-04-29,0
S-2010,O-101519,WH-CPT,QuickShip,2024-03-25,0
S-2011,O-101519,WH-CPT,QuickShip,2024-03-25,0
S-2012,O-101520,WH-CPT,FastTrack,2024-01-23,0
S-2013,O-101521,WH-CPT,QuickShip,2024-01-30,0
S-2014,O-101522,WH-DBN,FastTrack,2024-03-14,0
S-2015,O-101523,WH-DBN,EconoMove,2024-01-18,0
S-2016,O-101524,WH-DBN,FastTrack,2024-04-21,0
S-2017,O-101525,WH-CPT,QuickShip,2024-04-12,0
S-2018,O-101526,WH-DBN,FastTrack,2024-01-15,0
S-2019,O-101526,WH-DBN,FastTrack,2024-01-15,0
S-2020,O-101527,WH-DBN,EconoMove,2024-04-19,0
S-2021,O-101528,WH-CPT,FastTrack,2024-04-16,0
S-2022,O-101529,WH-CPT,QuickShip,2024-03-05,0
S-2023,O-101530,WH-JHB,EconoMove,2024-01-17,0
S-2024,O-101531,WH-DBN,FastTrack,2024-01-07,0
S-2025,O-101531,WH-DBN,FastTrack,2024-01-07,0
S-2026,O-101532,WH-DBN,EconoMove,2024-03-23,0
S-2027,O-101532,WH-DBN,EconoMove,2024-03-23,0
S-2028,O-101533,WH-JHB,FastTrack,2024-04-16,0
S-2029,O-101533,WH-JHB,FastTrack,2024-04-16,0
S-2030,O-101534,WH-DBN,EconoMove,2024-01-24,0
S-2031,O-101534,WH-DBN,EconoMove,2024-01-24,0
S-2032,O-101535,WH-DBN,QuickShip,2024-03-10,0
S-2033,O-101536,WH-DBN,EconoMove,2024-01-12,0
S-2034,O-101537,WH-DBN,FastTrack,2024-02-03,0
S-2035,O-101538,WH-DBN,FastTrack,2024-03-10,0
S-2036,O-101538,WH-DBN,FastTrack,2024-03-10,0
S-2037,O-101539,WH-DBN,FastTrack,2024-03-01,0
S-2038,O-101540,WH-CPT,QuickShip,2024-01-06,0
S-2039,O-101541,WH-JHB,FastTrack,2024-02-13,0
S-2040,O-101542,WH-JHB,FastTrack,2024-04-29,0
S-2041,O-101542,WH-JHB,FastTrack,2024-04-29,0
S-2042,O-101543,WH-JHB,EconoMove,2024-04-07,0
S-2043,O-101544,WH-CPT,EconoMove,2024-02-15,0
S-2044,O-101545,WH-JHB,FastTrack,2024-02-04,0
S-2045,O-101546,WH-JHB,FastTrack,2024-02-24,0
S-2046,O-101547,WH-CPT,EconoMove,2024-01-25,0
S-2047,O-101548,WH-DBN,QuickShip,2024-02-12,0
S-2048,O-101549,WH-DBN,FastTrack,2024-04-09,0
S-2049,O-101550,WH-JHB,FastTrack,2024-02-13,1
S-2050,O-101551,WH-DBN,FastTrack,2024-02-03,0
S-2051,O-101552,WH-CPT,QuickShip,2024-01-23,0
S-2052,O-101553,WH-DBN,EconoMove,2024-03-13,0
S-2053,O-101553,WH-DBN,EconoMove,2024-03-13,0
S-2054,O-101554,WH-JHB,QuickShip,2024-01-29,0
S-2055,O-101555,WH-JHB,FastTrack,2024-02-10,0
S-2056,O-101556,WH-JHB,EconoMove,2024-04-08,0
S-2057,O-101557,WH-DBN,QuickShip,2024-01-16,0
S-2058,O-101557,WH-DBN,QuickShip,2024-01-16,0
S-2059,O-101558,WH-DBN,FastTrack,2024-02-20,0
S-2060,O-101558,WH-DBN,FastTrack,2024-02-20,0
S-2061,O-101559,WH-CPT,QuickShip,2024-04-17,0
S-2062,O-101559,WH-CPT,QuickShip,2024-04-17,0
S-2063,O-101560,WH-JHB,QuickShip,2024-02-01,0
S-2064,O-101561,WH-CPT,QuickShip,2024-02-20,0
S-2065,O-101562,WH-CPT,FastTrack,2024-02-16,1
S-2066,O-101562,WH-CPT,FastTrack,2024-02-16,1
S-2067,O-101563,WH-JHB,FastTrack,2024-02-11,0
S-2068,O-101564,WH-JHB,EconoMove,2024-01-30,0
S-2069,O-101564,WH-JHB,EconoMove,2024-01-30,0
S-2070,O-101565,WH-DBN,QuickShip,2024-01-29,1
S-2071,O-101566,WH-JHB,FastTrack,2024-01-25,0
S-2072,O-101567,WH-DBN,EconoMove,2024-03-29,0
S-2073,O-101567,WH-DBN,EconoMove,2024-03-29,0
S-2074,O-101568,WH-CPT,EconoMove,2024-03-20,0
S-2075,O-101568,WH-CPT,EconoMove,2024-03-20,0
S-2076,O-101569,WH-JHB,QuickShip,2024-02-29,0
S-2077,O-101570,WH-DBN,QuickShip,2024-04-30,0
S-2078,O-101571,WH-DBN,EconoMove,2024-01-21,0
S-2079,O-101572,WH-CPT,FastTrack,2024-01-06,0
S-2080,O-101572,WH-CPT,FastTrack,2024-01-06,0
S-2081,O-101573,WH-JHB,QuickShip,2024-04-01,0
S-2082,O-101573,WH-JHB,QuickShip,2024-04-01,0
S-2083,O-101574,WH-JHB,QuickShip,2024-01-02,0
S-2084,O-101575,WH-CPT,EconoMove,2024-04-12,0
S-2085,O-101575,WH-CPT,EconoMove,2024-04-12,0
S-2086,O-101576,WH-JHB,QuickShip,2024-04-23,0
S-2087,O-101577,WH-DBN,FastTrack,2024-02-15,0
S-2088,O-101578,WH-JHB,EconoMove,2024-01-04,0
S-2089,O-101579,WH-CPT,FastTrack,2024-04-14,0
S-2090,O-101580,WH-JHB,QuickShip,2024-02-18,0
S-2091,O-101580,WH-JHB,QuickShip,2024-02-18,0
S-2092,O-101581,WH-CPT,FastTrack,2024-01-11,0
S-2093,O-101582,WH-CPT,QuickShip,2024-01-28,0
S-2094,O-101583,WH-JHB,FastTrack,2024-02-09,0
S-2095,O-101584,WH-DBN,EconoMove,2024-04-30,0
S-2096,O-101585,WH-CPT,FastTrack,2024-03-28,0
S-2097,O-101586,WH-DBN,FastTrack,2024-03-29,0
S-2098,O-101586,WH-DBN,FastTrack,2024-03-29,0
S-2099,O-101587,WH-DBN,FastTrack,2024-04-27,0
S-2100,O-101588,WH-JHB,FastTrack,2024-01-04,0
S-2101,O-101589,WH-DBN,FastTrack,2024-04-11,0
S-2102,O-101590,WH-DBN,EconoMove,2024-04-03,1
S-2103,O-101591,WH-DBN,EconoMove,2024-01-26,0
S-2104,O-101592,WH-JHB,FastTrack,2024-03-07,0
S-2105,O-101592,WH-JHB,FastTrack,2024-03-07,0
S-2106,O-101593,WH-DBN,FastTrack,2024-01-14,0
S-2107,O-101594,WH-JHB,FastTrack,2024-01-06,0
S-2108,O-101595,WH-JHB,EconoMove,2024-02-24,1
S-2109,O-101596,WH-JHB,EconoMove,2024-03-29,0
S-2110,O-101597,WH-DBN,QuickShip,2024-01-19,0
S-2111,O-101598,WH-CPT,EconoMove,2024-02-09,0
S-2112,O-101599,WH-CPT,FastTrack,2024-04-23,0
S-2113,O-101600,WH-CPT,QuickShip,2024-02-22,0
S-2114,O-101601,WH-CPT,FastTrack,2024-02-06,0
S-2115,O-101602,WH-DBN,QuickShip,2024-01-28,0
S-2116,O-101602,WH-DBN,QuickShip,2024-01-28,0
S-2117,O-101603,WH-DBN,QuickShip,2024-03-11,0
S-2118,O-101604,WH-DBN,EconoMove,2024-03-26,0
S-2119,O-101605,WH-DBN,EconoMove,2024-02-04,1
S-2120,O-101606,WH-DBN,QuickShip,2024-03-23,0
S-2121,O-101607,WH-CPT,QuickShip,2024-02-23,0
S-2122,O-101607,WH-CPT,QuickShip,2024-02-23,0
S-2123,O-101608,WH-CPT,QuickShip,2024-04-22,0
S-2124,O-101608,WH-CPT,QuickShip,2024-04-22,0
S-2125,O-101609,WH-CPT,QuickShip,2024-02-02,0
S-2126,O-101610,WH-JHB,QuickShip,2024-04-10,0
S-2127,O-101611,WH-DBN,FastTrack,2024-03-15,0
S-2128,O-101612,WH-CPT,FastTrack,2024-03-04,0
S-2129,O-101612,WH-CPT,FastTrack,2024-03-04,0
S-2130,O-101613,WH-JHB,QuickShip,2024-01-17,0
S-2131,O-101613,WH-JHB,QuickShip,2024-01-17,0
S-2132,O-101614,WH-JHB,FastTrack,2024-02-21,0
S-2133,O-101615,WH-DBN,QuickShip,2024-03-30,0
S-2134,O-101616,WH-DBN,QuickShip,2024-03-05,0
S-2135,O-101617,WH-CPT,FastTrack,2024-02-25,0
S-2136,O-101618,WH-JHB,EconoMove,2024-03-21,0
S-2137,O-101619,WH-JHB,QuickShip,2024-03-11,1
S-2138,O-101620,WH-DBN,FastTrack,2024-01-31,0
S-2139,O-101621,WH-JHB,QuickShip,2024-04-22,0
S-2140,O-101621,WH-JHB,QuickShip,2024-04-22,0
S-2141,O-101622,WH-DBN,QuickShip,2024-02-29,0
S-2142,O-101623,WH-CPT,QuickShip,2024-01-27,0
S-2143,O-101624,WH-CPT,FastTrack,2024-03-27,0
S-2144,O-101624,WH-CPT,FastTrack,2024-03-27,0
S-2145,O-101625,WH-DBN,EconoMove,2024-03-07,0
S-2146,O-101626,WH-CPT,FastTrack,2024-04-05,0
S-2147,O-101627,WH-DBN,EconoMove,2024-04-14,0
S-2148,O-101628,WH-JHB,FastTrack,2024-04-17,0
S-2149,O-101629,WH-JHB,EconoMove,2024-02-09,0
S-2150,O-101630,WH-CPT,QuickShip,2024-05-01,0
S-2151,O-101631,WH-DBN,QuickShip,2024-01-19,0
S-2152,O-101632,WH-DBN,FastTrack,2024-04-11,0
S-2153,O-101632,WH-DBN,FastTrack,2024-04-11,0
S-2154,O-101633,WH-CPT,QuickShip,2024-02-24,0
S-2155,O-101634,WH-JHB,QuickShip,2024-01-26,0
S-2156,O-101634,WH-JHB,QuickShip,2024-01-26,0
S-2157,O-101635,WH-JHB,FastTrack,2024-01-23,0
S-2158,O-101636,WH-CPT,FastTrack,2024-01-13,1
S-2159,O-101637,WH-DBN,QuickShip,2024-04-28,0
S-2160,O-101638,WH-CPT,FastTrack,2024-03-15,0
S-2161,O-101638,WH-CPT,FastTrack,2024-03-15,0
S-2162,O-101639,WH-CPT,FastTrack,2024-04-10,0
S-2163,O-101640,WH-DBN,QuickShip,2024-01-03,0
S-2164,O-101641,WH-DBN,FastTrack,2024-04-06,0
S-2165,O-101641,WH-DBN,FastTrack,2024-04-06,0
S-2166,O-101642,WH-CPT,FastTrack,2024-03-11,0
S-2167,O-101642,WH-CPT,FastTrack,2024-03-11,0
S-2168,O-101643,WH-CPT,EconoMove,2024-05-01,0
S-2169,O-101644,WH-DBN,FastTrack,2024-03-18,0
S-2170,O-101645,WH-DBN,QuickShip,2024-04-18,0
S-2171,O-101646,WH-DBN,FastTrack,2024-02-05,0
S-2172,O-101647,WH-DBN,FastTrack,2024-02-12,0
S-2173,O-101648,WH-DBN,QuickShip,2024-04-28,0
S-2174,O-101648,WH-DBN,QuickShip,2024-04-28,0
S-2175,O-101649,WH-DBN,FastTrack,2024-04-07,0
S-2176,O-101650,WH-CPT,EconoMove,2024-02-18,0
S-2177,O-101651,WH-JHB,QuickShip,2024-02-10,0
S-2178,O-101652,WH-CPT,EconoMove,2024-02-23,0
S-2179,O-101652,WH-CPT,EconoMove,2024-02-23,0
S-2180,O-101653,WH-DBN,QuickShip,2024-04-22,0
S-2181,O-101654,WH-DBN,QuickShip,2024-04-20,0
S-2182,O-101655,WH-JHB,QuickShip,2024-04-21,0
S-2183,O-101655,WH-JHB,QuickShip,2024-04-21,0
S-2184,O-101656,WH-DBN,FastTrack,2024-01-26,1
S-2185,O-101657,WH-CPT,QuickShip,2024-03-01,0
S-2186,O-101657,WH-CPT,QuickShip,2024-03-01,0
S-2187,O-101658,WH-CPT,FastTrack,2024-04-16,0
S-2188,O-101658,WH-CPT,FastTrack,2024-04-16,0
S-2189,O-101659,WH-CPT,FastTrack,2024-02-09,0
S-2190,O-101660,WH-JHB,QuickShip,2024-03-08,0
S-2191,O-101660,WH-JHB,QuickShip,2024-03-08,0
S-2192,O-101661,WH-DBN,EconoMove,2024-04-22,0
S-2193,O-101662,WH-CPT,EconoMove,2024-01-24,0
S-2194,O-101663,WH-JHB,EconoMove,2024-01-03,0
S-2195,O-101663,WH-JHB,EconoMove,2024-01-03,0
S-2196,O-101664,WH-JHB,QuickShip,2024-04-19,0
S-2197,O-101665,WH-DBN,EconoMove,2024-01-06,0
S-2198,O-101665,WH-DBN,EconoMove,2024-01-06,0
S-2199,O-101666,WH-CPT,QuickShip,2024-03-13,0
S-2200,O-101667,WH-CPT,EconoMove,2024-04-20,0
S-2201,O-101668,WH-DBN,QuickShip,2024-04-18,0
S-2202,O-101669,WH-JHB,EconoMove,2024-01-17,0
S-2203,O-101670,WH-CPT,EconoMove,2024-05-02,0
S-2204,O-101671,WH-CPT,EconoMove,2024-02-24,0
S-2205,O-101672,WH-DBN,FastTrack,2024-02-17,0
S-2206,O-101672,WH-DBN,FastTrack,2024-02-17,0
S-2207,O-101673,WH-JHB,FastTrack,2024-04-17,0
S-2208,O-101674,WH-DBN,QuickShip,2024-04-01,0
S-2209,O-101674,WH-DBN,QuickShip,2024-04-01,0
S-2210,O-101675,WH-JHB,QuickShip,2024-01-19,0
S-2211,O-101676,WH-JHB,FastTrack,2024-01-11,0
S-2212,O-101677,WH-DBN,FastTrack,2024-03-02,0
S-2213,O-101678,WH-CPT,QuickShip,2024-01-15,0
S-2214,O-101678,WH-CPT,QuickShip,2024-01-15,0
S-2215,O-101679,WH-CPT,QuickShip,2024-03-15,0
S-2216,O-101679,WH-CPT,QuickShip,2024-03-15,0
S-2217,O-101680,WH-CPT,QuickShip,2024-02-19,0
S-2218,O-101680,WH-CPT,QuickShip,2024-02-19,0
S-2219,O-101681,WH-DBN,QuickShip,2024-02-23,0
