order_id,order_date,promised_delivery_date,customer_region,order_priority,order_channel,order_status,order_delivered_date,in_full_order_flag,any_damage_flag,any_return_flag,order_revenue,delivered_revenue,lost_revenue_est,lines_count,total_ordered_qty,total_delivered_qty,warehouse,carrier,on_time_flag,otif_flag,perfect_order_flag,warehouse_processing_days,order_cycle_days,order_day
O-101385,2024-04-21,2024-04-28,Gauteng,Express,Mobile,Completed,2024-04-26,1,1,0,3322.18,3322.18,0.0,1,1,1,WH-CPT,EconoMove,1,1,0,2,5,2024-04-21
O-101386,2024-04-27,2024-05-05,KwaZulu-Natal,Normal,Mobile,Completed,2024-04-30,1,0,1,12336.61,12336.61,0.0,3,9,9,WH-CPT,QuickShip,1,1,0,1,3,2024-04-27
O-101387,2024-01-22,2024-01-31,Limpopo,Normal,Web,Completed,2024-01-27,1,0,1,6040.36,6040.36,0.0,2,4,4,WH-DBN,FastTrack,1,1,0,2,5,2024-01-22
O-101388,2024-03-27,2024-04-04,Free State,Normal,Web,Completed,2024-04-03,1,1,0,4570.849999999999,4570.849999999999,0.0,4,5,5,WH-CPT,QuickShip,1,1,0,3,7,2024-03-27
O-101389,2024-04-04,2024-04-15,Free State,Normal,Web,Completed,2024-04-14,0,0,0,410.09000000000003,119.68,290.41,2,2,1,WH-DBN,EconoMove,1,0,0,4,10,2024-04-04
O-101390,2024-02-12,2024-02-22,Mpumalanga,Normal,Mobile,Completed,2024-02-24,0,0,0,11549.01,9235.96,2313.05,4,5,4,WH-DBN,EconoMove,0,0,0,3,12,2024-02-12
O-101391,2024-03-20,2024-03-27,KwaZulu-Natal,Normal,Mobile,Completed,2024-03-23,1,0,0,21673.66,21673.66,0.0,4,10,10,WH-JHB,QuickShip,1,1,1,0,3,2024-03-20
O-101392,2024-04-17,2024-04-24,Free State,Normal,Web,Completed,2024-04-22,1,0,0,1811.32,1811.32,0.0,2,2,2,WH-CPT,EconoMove,1,1,1,1,5,2024-04-17
O-101393,2024-04-23,2024-04-28,Gauteng,Express,Mobile,Completed,2024-04-25,1,0,0,1892.12,1892.12,0.0,1,1,1,WH-JHB,QuickShip,1,1,1,1,2,2024-04-23
O-101394,2024-03-25,2024-04-03,Free State,Normal,Mobile,Completed,2024-03-31,1,0,0,9196.16,9196.16,0.0,4,7,7,WH-DBN,EconoMove,1,1,1,2,6,2024-03-25
O-101395,2024-03-27,2024-04-02,Mpumalanga,Normal,Web,Completed,2024-03-31,0,1,1,23024.269999999997,17167.71,5856.5599999999995,4,10,8,WH-DBN,FastTrack,1,0,0,2,4,2024-03-27
O-101396,2024-01-21,2024-01-27,KwaZulu-Natal,Normal,Web,Completed,2024-01-26,1,1,0,736.5,736.5,0.0,1,1,1,WH-JHB,QuickShip,1,1,0,1,5,2024-01-21
O-101397,2024-01-30,2024-02-08,KwaZulu-Natal,Normal,Web,Completed,2024-02-04,0,1,1,20102.32,16354.34,3747.98,4,7,6,WH-DBN,FastTrack,1,0,0,1,5,2024-01-30
O-101398,2024-04-18,2024-04-24,KwaZulu-Natal,Normal,Mobile,Completed,2024-04-22,1,0,0,2530.99,2530.99,0.0,2,2,2,WH-CPT,FastTrack,1,1,1,2,4,2024-04-18
O-101399,2024-02-03,2024-02-10,KwaZulu-Natal,Express,Mobile,Completed,2024-02-08,0,0,0,7908.860000000001,5858.83,2050.03,4,5,4,WH-DBN,FastTrack,1,0,0,3,5,2024-02-03
O-101400,2024-02-10,2024-02-17,KwaZulu-Natal,Normal,Mobile,Completed,2024-02-14,1,1,0,4441.26,4441.26,0.0,2,2,2,WH-JHB,EconoMove,1,1,0,0,4,2024-02-10
O-101401,2024-04-11,2024-04-16,Limpopo,Normal,Web,Completed,2024-04-13,1,0,0,5501.51,5501.51,0.0,4,5,5,WH-DBN,QuickShip,1,1,1,0,2,2024-04-11
O-101402,2024-04-01,2024-04-06,Mpumalanga,Express,Web,Completed,2024-04-08,1,0,0,2106.02,2106.02,0.0,1,1,1,WH-CPT,QuickShip,0,0,0,3,7,2024-04-01
O-101403,2024-02-18,2024-02-25,Western Cape,Normal,Web,Completed,2024-02-24,1,0,0,11240.67,11240.67,0.0,3,7,7,WH-DBN,EconoMove,1,1,1,2,6,2024-02-18
O-101404,2024-04-04,2024-04-14,Limpopo,Normal,Mobile,Completed,2024-04-08,1,0,0,1500.55,1500.55,0.0,1,1,1,WH-CPT,EconoMove,1,1,1,1,4,2024-04-04
O-101405,2024-01-19,2024-01-22,Gauteng,Express,Web,Completed,2024-01-21,0,0,0,8921.41,8295.31,626.1,3,5,4,WH-JHB,FastTrack,1,0,0,1,2,2024-01-19
O-101406,2024-03-02,2024-03-09,Western Cape,Normal,Mobile,Completed,2024-03-08,1,0,1,13935.45,13935.45,0.0,4,7,7,WH-CPT,QuickShip,1,1,0,2,6,2024-03-02
O-101407,2024-04-04,2024-04-11,Mpumalanga,Express,Mobile,Completed,2024-04-09,1,0,0,3810.09,3810.09,0.0,1,1,1,WH-JHB,EconoMove,1,1,1,0,5,2024-04-04
O-101408,2024-01-21,2024-01-26,KwaZulu-Natal,Express,Web,Completed,2024-01-24,1,0,1,5986.58,5986.58,0.0,2,5,5,WH-JHB,FastTrack,1,1,0,1,3,2024-01-21
O-101409,2024-04-25,2024-05-02,Limpopo,Normal,Mobile,Completed,2024-04-30,1,0,1,5804.58,5804.58,0.0,1,3,3,WH-DBN,FastTrack,1,1,0,4,5,2024-04-25
O-101410,2024-04-29,2024-05-03,Western Cape,Normal,Mobile,Completed,2024-05-02,1,0,0,850.16,850.16,0.0,1,2,2,WH-DBN,FastTrack,1,1,1,1,3,2024-04-29
O-101411,2024-01-19,2024-01-28,Gauteng,Normal,Web,Completed,2024-01-26,1,1,0,2120.56,2120.56,0.0,2,2,2,WH-CPT,EconoMove,1,1,0,1,7,2024-01-19
O-101412,2024-01-21,2024-01-27,KwaZulu-Natal,Normal,Web,Completed,2024-01-24,1,0,0,22859.510000000002,22859.510000000002,0.0,4,7,7,WH-JHB,QuickShip,1,1,1,0,3,2024-01-21
O-101413,2024-04-18,2024-04-23,Mpumalanga,Normal,Web,Completed,2024-04-22,1,0,0,2565.34,2565.34,0.0,2,3,3,WH-CPT,FastTrack,1,1,1,1,4,2024-04-18
O-101414,2024-03-25,2024-04-02,Gauteng,Normal,Web,Completed,2024-04-01,0,0,0,3010.31,0.0,3010.31,2,2,0,WH-DBN,QuickShip,1,0,0,3,7,2024-03-25
O-101415,2024-04-26,2024-05-02,Limpopo,Normal,Mobile,Completed,2024-04-30,1,0,1,7718.68,7718.68,0.0,3,3,3,WH-CPT,EconoMove,1,1,0,1,4,2024-04-26
O-101416,2024-03-06,2024-03-13,Limpopo,Express,Mobile,Completed,2024-03-11,1,0,0,1249.61,1249.61,0.0,1,1,1,WH-CPT,QuickShip,1,1,1,1,5,2024-03-06
O-101417,2024-02-11,2024-02-17,Gauteng,Express,Web,Completed,2024-02-13,1,0,0,2622.41,2622.41,0.0,2,4,4,WH-DBN,QuickShip,1,1,1,1,2,2024-02-11
O-101418,2024-02-16,2024-02-22,Western Cape,Normal,Mobile,Completed,2024-02-22,1,0,1,7451.110000000001,7451.110000000001,0.0,4,7,7,WH-JHB,QuickShip,1,1,0,2,6,2024-02-16
O-101419,2024-03-09,2024-03-15,KwaZulu-Natal,Express,Web,Completed,2024-03-12,1,0,0,2639.55,2639.55,0.0,2,2,2,WH-JHB,FastTrack,1,1,1,2,3,2024-03-09
O-101420,2024-03-21,2024-03-28,Free State,Express,Web,Completed,2024-03-25,1,0,1,6887.36,6887.36,0.0,4,5,5,WH-DBN,FastTrack,1,1,0,2,4,2024-03-21
O-101421,2024-01-25,2024-01-28,Free State,Express,Web,Completed,2024-01-28,1,0,0,6234.47,6234.47,0.0,4,5,5,WH-JHB,QuickShip,1,1,1,1,3,2024-01-25
O-101422,2024-03-08,2024-03-15,Free State,Normal,Mobile,Completed,2024-03-13,1,1,0,6838.66,6838.66,0.0,2,6,6,WH-CPT,QuickShip,1,1,0,3,5,2024-03-08
O-101423,2024-02-26,2024-03-04,Western Cape,Normal,Web,Completed,2024-03-01,1,0,0,5255.77,5255.77,0.0,2,2,2,WH-CPT,FastTrack,1,1,1,3,4,2024-02-26
O-101424,2024-04-08,2024-04-15,Mpumalanga,Normal,Mobile,Completed,2024-04-13,1,1,0,3628.95,3628.95,0.0,3,3,3,WH-JHB,EconoMove,1,1,0,0,5,2024-04-08
O-101425,2024-01-28,2024-02-06,Gauteng,Normal,Web,Completed,2024-02-05,1,0,1,10627.9,10627.9,0.0,3,7,7,WH-CPT,EconoMove,1,1,0,3,8,2024-01-28
O-101426,2024-03-23,2024-03-28,KwaZulu-Natal,Normal,Mobile,Completed,2024-03-30,1,0,0,347.6,347.6,0.0,1,2,2,WH-DBN,QuickShip,0,0,0,4,7,2024-03-23
O-101427,2024-04-18,2024-04-25,Mpumalanga,Normal,Mobile,Completed,2024-04-23,1,0,0,9333.43,9333.43,0.0,3,6,6,WH-CPT,FastTrack,1,1,1,3,5,2024-04-18
O-101428,2024-04-12,2024-04-20,Free State,Normal,Web,Completed,2024-04-19,1,0,0,2375.85,2375.85,0.0,1,1,1,WH-CPT,QuickShip,1,1,1,3,7,2024-04-12
O-101429,2024-04-01,2024-04-04,Limpopo,Express,Mobile,Completed,2024-04-02,0,0,0,4647.4400000000005,2420.26,2227.18,2,3,2,WH-JHB,FastTrack,1,0,0,0,1,2024-04-01
O-101430,2024-02-13,2024-02-21,Western Cape,Normal,Mobile,Completed,2024-02-18,1,0,0,2846.9,2846.9,0.0,2,4,4,WH-JHB,EconoMove,1,1,1,1,5,2024-02-13
O-101431,2024-02-05,2024-02-12,Western Cape,Normal,Web,Completed,2024-02-12,0,0,0,6147.0,5070.57,1076.43,3,4,3,WH-DBN,QuickShip,1,0,0,3,7,2024-02-05
O-101432,2024-03-13,2024-03-22,Western Cape,Normal,Web,Completed,2024-03-21,0,0,1,4841.37,2529.38,2311.99,3,7,6,WH-DBN,EconoMove,1,0,0,1,8,2024-03-13
O-101433,2024-01-05,2024-01-11,Gauteng,Normal,Web,Completed,2024-01-10,1,0,0,16114.8,16114.8,0.0,2,8,8,WH-JHB,QuickShip,1,1,1,1,5,2024-01-05
O-101434,2024-01-28,2024-02-05,KwaZulu-Natal,Normal,Web,Completed,2024-02-01,1,0,0,760.14,760.14,0.0,1,1,1,WH-CPT,QuickShip,1,1,1,2,4,2024-01-28
O-101435,2024-01-23,2024-01-31,Free State,Normal,Mobile,Completed,2024-01-28,1,1,0,215.99,215.99,0.0,1,1,1,WH-DBN,FastTrack,1,1,0,4,5,2024-01-23
O-101436,2024-03-28,2024-04-05,Mpumalanga,Normal,Web,Completed,2024-04-03,1,0,0,8227.59,8227.59,0.0,2,5,5,WH-DBN,QuickShip,1,1,1,2,6,2024-03-28
O-101437,2024-01-05,2024-01-14,Gauteng,Normal,Web,Completed,2024-01-09,1,0,1,6496.19,6496.19,0.0,4,8,8,WH-DBN,FastTrack,1,1,0,3,4,2024-01-05
O-101438,2024-01-18,2024-01-26,Gauteng,Express,Web,Completed,2024-01-19,1,0,0,1283.8,1283.8,0.0,1,2,2,WH-DBN,QuickShip,1,1,1,1,1,2024-01-18
O-101439,2024-01-17,2024-01-26,Gauteng,Normal,Mobile,Completed,2024-01-21,0,0,0,1869.67,669.49,1200.18,3,3,1,WH-CPT,QuickShip,1,0,0,2,4,2024-01-17
O-101440,2024-04-28,2024-05-04,Limpopo,Normal,Web,Completed,2024-05-05,1,0,0,4397.549999999999,4397.549999999999,0.0,1,3,3,WH-DBN,FastTrack,0,0,0,3,7,2024-04-28
O-101441,2024-02-14,2024-02-23,KwaZulu-Natal,Normal,Mobile,Completed,2024-02-18,0,1,0,2519.42,1688.84,830.58,2,2,1,WH-DBN,FastTrack,1,0,0,2,4,2024-02-14
O-101442,2024-03-18,2024-03-27,Western Cape,Express,Web,Completed,2024-03-25,1,0,0,11025.16,11025.16,0.0,3,7,7,WH-DBN,QuickShip,1,1,1,4,7,2024-03-18
O-101443,2024-01-03,2024-01-11,Free State,Normal,Web,Completed,2024-01-09,1,0,0,5678.58,5678.58,0.0,2,3,3,WH-CPT,EconoMove,1,1,1,0,6,2024-01-03
O-101444,2024-03-16,2024-03-21,Limpopo,Normal,Web,Completed,2024-03-23,1,0,0,2053.66,2053.66,0.0,1,2,2,WH-DBN,FastTrack,0,0,0,4,7,2024-03-16
O-101445,2024-01-04,2024-01-13,Mpumalanga,Normal,Mobile,Completed,2024-01-08,0,1,0,10067.59,9251.630000000001,815.96,4,6,5,WH-DBN,QuickShip,1,0,0,1,4,2024-01-04
O-101446,2024-03-23,2024-03-30,Mpumalanga,Normal,Web,Completed,2024-03-29,1,0,0,356.34,356.34,0.0,1,1,1,WH-CPT,QuickShip,1,1,1,2,6,2024-03-23
O-101447,2024-03-23,2024-04-02,Gauteng,Normal,Web,Completed,2024-03-28,1,0,1,11067.6,11067.6,0.0,3,6,6,WH-CPT,EconoMove,1,1,0,1,5,2024-03-23
O-101448,2024-01-03,2024-01-10,Gauteng,Normal,Web,Completed,2024-01-07,1,1,0,9733.32,9733.32,0.0,4,6,6,WH-CPT,FastTrack,1,1,0,1,4,2024-01-03
O-101449,2024-04-04,2024-04-10,Western Cape,Normal,Web,Completed,2024-04-08,1,0,0,1377.19,1377.19,0.0,1,1,1,WH-CPT,QuickShip,1,1,1,1,4,2024-04-04
O-101450,2024-03-18,2024-03-25,Mpumalanga,Normal,Web,Completed,2024-03-23,1,0,0,3428.2799999999997,3428.2799999999997,0.0,2,3,3,WH-CPT,QuickShip,1,1,1,1,5,2024-03-18
O-101451,2024-03-21,2024-03-28,Free State,Normal,Mobile,Completed,2024-03-26,0,0,0,6586.8099999999995,5145.46,1441.35,3,4,3,WH-CPT,FastTrack,1,0,0,2,5,2024-03-21
O-101452,2024-03-30,2024-04-07,Western Cape,Normal,Web,Completed,2024-04-05,1,0,0,4084.24,4084.24,0.0,2,4,4,WH-DBN,FastTrack,1,1,1,2,6,2024-03-30
O-101453,2024-02-29,2024-03-10,Limpopo,Normal,Web,Completed,2024-03-05,1,1,0,7640.299999999999,7640.299999999999,0.0,3,5,5,WH-DBN,QuickShip,1,1,0,1,5,2024-02-29
O-101454,2024-02-08,2024-02-11,Limpopo,Normal,Mobile,Completed,2024-02-12,1,0,0,2511.22,2511.22,0.0,1,2,2,WH-JHB,FastTrack,0,0,0,2,4,2024-02-08
O-101455,2024-04-29,2024-05-05,Gauteng,Normal,Web,Completed,2024-05-06,0,1,0,8525.369999999999,5411.67,3113.7,3,5,4,WH-DBN,QuickShip,0,0,0,4,7,2024-04-29
O-101456,2024-02-04,2024-02-11,Gauteng,Normal,Web,Completed,2024-02-11,1,1,1,4974.410000000001,4974.410000000001,0.0,3,3,3,WH-DBN,FastTrack,1,1,0,4,7,2024-02-04
O-101457,2024-03-11,2024-03-18,Free State,Normal,Mobile,Completed,2024-03-17,1,0,0,4753.25,4753.25,0.0,2,3,3,WH-JHB,QuickShip,1,1,1,2,6,2024-03-11
O-101458,2024-03-12,2024-03-18,Gauteng,Normal,Web,Completed,2024-03-18,1,1,0,1941.06,1941.06,0.0,2,2,2,WH-DBN,QuickShip,1,1,0,2,6,2024-03-12
O-101459,2024-03-10,2024-03-16,Free State,Normal,Web,Completed,2024-03-17,1,0,0,11137.419999999998,11137.419999999998,0.0,2,3,3,WH-CPT,QuickShip,0,0,0,3,7,2024-03-10
O-101460,2024-02-19,2024-02-26,Free State,Normal,Web,Completed,2024-02-22,0,0,0,16885.59,15117.94,1767.65,4,8,7,WH-CPT,QuickShip,1,0,0,0,3,2024-02-19
O-101461,2024-02-14,2024-02-21,KwaZulu-Natal,Express,Mobile,Completed,2024-02-17,1,0,0,999.1600000000001,999.1600000000001,0.0,3,6,6,WH-CPT,QuickShip,1,1,1,1,3,2024-02-14
O-101462,2024-03-10,2024-03-17,Gauteng,Normal,Web,Completed,2024-03-14,1,0,0,2974.41,2974.41,0.0,3,3,3,WH-JHB,EconoMove,1,1,1,0,4,2024-03-10
O-101463,2024-04-22,2024-04-27,Gauteng,Express,Mobile,Completed,2024-04-27,1,0,0,13407.83,13407.83,0.0,4,7,7,WH-CPT,QuickShip,1,1,1,2,5,2024-04-22
O-101464,2024-04-23,2024-04-29,Free State,Normal,Mobile,Completed,2024-04-27,1,0,0,8307.0,8307.0,0.0,2,4,4,WH-CPT,FastTrack,1,1,1,2,4,2024-04-23
O-101465,2024-04-26,2024-05-02,Free State,Express,Web,Completed,2024-05-02,1,0,0,8417.83,8417.83,0.0,2,3,3,WH-JHB,QuickShip,1,1,1,2,6,2024-04-26
O-101466,2024-02-11,2024-02-18,Gauteng,Normal,Web,Completed,2024-02-15,1,0,0,27595.920000000002,27595.920000000002,0.0,3,7,7,WH-JHB,EconoMove,1,1,1,2,4,2024-02-11
O-101467,2024-01-16,2024-01-22,Free State,Normal,Web,Completed,2024-01-17,1,0,0,4759.34,4759.34,0.0,3,4,4,WH-CPT,FastTrack,1,1,1,1,1,2024-01-16
O-101468,2024-01-13,2024-01-19,KwaZulu-Natal,Normal,Mobile,Completed,2024-01-17,1,0,0,3550.57,3550.57,0.0,3,4,4,WH-DBN,FastTrack,1,1,1,1,4,2024-01-13
O-101469,2024-04-12,2024-04-19,KwaZulu-Natal,Express,Web,Completed,2024-04-16,1,0,0,4181.5,4181.5,0.0,2,3,3,WH-CPT,QuickShip,1,1,1,1,4,2024-04-12
O-101470,2024-02-27,2024-03-04,KwaZulu-Natal,Normal,Web,Completed,2024-03-02,0,0,0,1559.9,0.0,1559.9,1,1,0,WH-JHB,FastTrack,1,0,0,2,4,2024-02-27
O-101471,2024-02-16,2024-02-24,Limpopo,Normal,Mobile,Completed,2024-02-22,1,0,1,4889.05,4889.05,0.0,4,6,6,WH-CPT,QuickShip,1,1,0,3,6,2024-02-16
O-101472,2024-02-22,2024-03-01,KwaZulu-Natal,Express,Mobile,Completed,2024-02-26,0,0,0,394.91,0.0,394.91,1,1,0,WH-DBN,QuickShip,1,0,0,2,4,2024-02-22
O-101473,2024-01-09,2024-01-17,Limpopo,Express,Mobile,Completed,2024-01-15,1,0,0,6466.7300000000005,6466.7300000000005,0.0,4,6,6,WH-DBN,EconoMove,1,1,1,3,6,2024-01-09
O-101474,2024-02-08,2024-02-12,Western Cape,Express,Web,Completed,2024-02-11,1,0,0,7282.280000000001,7282.280000000001,0.0,2,5,5,WH-JHB,FastTrack,1,1,1,2,3,2024-02-08
O-101475,2024-04-06,2024-04-08,Free State,Express,Web,Completed,2024-04-07,1,1,0,1614.4499999999998,1614.4499999999998,0.0,2,3,3,WH-JHB,FastTrack,1,1,0,0,1,2024-04-06
O-101476,2024-02-08,2024-02-18,Gauteng,Express,Mobile,Completed,2024-02-16,1,0,0,984.33,984.33,0.0,1,1,1,WH-DBN,EconoMove,1,1,1,2,8,2024-02-08
O-101477,2024-03-15,2024-03-24,Limpopo,Normal,Mobile,Completed,2024-03-19,1,1,1,4535.52,4535.52,0.0,4,5,5,WH-JHB,EconoMove,1,1,0,0,4,2024-03-15
O-101478,2024-02-04,2024-02-12,Mpumalanga,Normal,Mobile,Completed,2024-02-11,1,0,0,3929.3599999999997,3929.3599999999997,0.0,3,3,3,WH-CPT,EconoMove,1,1,1,1,7,2024-02-04
O-101479,2024-04-11,2024-04-17,Mpumalanga,Normal,Web,Completed,2024-04-16,1,0,1,1724.84,1724.84,0.0,1,2,2,WH-DBN,FastTrack,1,1,0,3,5,2024-04-11
O-101480,2024-04-17,2024-04-24,Free State,Normal,Web,Completed,2024-04-26,1,0,0,2549.17,2549.17,0.0,2,3,3,WH-CPT,EconoMove,0,0,0,3,9,2024-04-17
O-101481,2024-02-03,2024-02-11,Limpopo,Normal,Web,Completed,2024-02-11,0,0,1,2200.1,1270.88,929.22,3,3,2,WH-CPT,EconoMove,1,0,0,1,8,2024-02-03
O-101482,2024-03-16,2024-03-24,Limpopo,Normal,Web,Completed,2024-03-23,1,0,1,4099.82,4099.82,0.0,2,3,3,WH-JHB,EconoMove,1,1,0,0,7,2024-03-16
O-101483,2024-04-21,2024-04-27,KwaZulu-Natal,Normal,Mobile,Completed,2024-04-25,0,0,0,7337.85,7020.9400000000005,316.91,4,8,7,WH-JHB,QuickShip,1,0,0,1,4,2024-04-21
O-101484,2024-03-01,2024-03-09,Free State,Normal,Web,Completed,2024-03-06,1,0,1,8899.710000000001,8899.710000000001,0.0,4,6,6,WH-DBN,QuickShip,1,1,0,3,5,2024-03-01
O-101485,2024-03-12,2024-03-17,KwaZulu-Natal,Normal,Web,Completed,2024-03-17,1,1,0,1757.63,1757.63,0.0,1,1,1,WH-CPT,QuickShip,1,1,0,1,5,2024-03-12
O-101486,2024-01-03,2024-01-12,Free State,Express,Web,Completed,2024-01-08,0,0,0,9417.83,8830.67,587.16,4,6,5,WH-CPT,EconoMove,1,0,0,1,5,2024-01-03
O-101487,2024-01-21,2024-01-26,KwaZulu-Natal,Express,Mobile,Completed,2024-01-22,1,0,0,370.91,370.91,0.0,1,1,1,WH-JHB,QuickShip,1,1,1,0,1,2024-01-21
O-101488,2024-03-02,2024-03-12,Mpumalanga,Normal,Web,Completed,2024-03-05,1,0,1,5205.82,5205.82,0.0,2,4,4,WH-JHB,EconoMove,1,1,0,1,3,2024-03-02
O-101489,2024-01-08,2024-01-14,Free State,Normal,Web,Completed,2024-01-14,1,0,1,7775.120000000001,7775.120000000001,0.0,4,6,6,WH-DBN,QuickShip,1,1,0,2,6,2024-01-08
O-101490,2024-03-12,2024-03-18,Limpopo,Express,Mobile,Completed,2024-03-17,1,0,0,12954.380000000001,12954.380000000001,0.0,4,5,5,WH-JHB,EconoMove,1,1,1,0,5,2024-03-12
O-101491,2024-01-31,2024-02-07,Gauteng,Normal,Mobile,Completed,2024-02-03,1,0,1,1996.32,1996.32,0.0,1,2,2,WH-CPT,QuickShip,1,1,0,1,3,2024-01-31
O-101492,2024-04-03,2024-04-08,Western Cape,Express,Mobile,Completed,2024-04-11,1,0,0,735.94,735.94,0.0,1,2,2,WH-CPT,QuickShip,0,0,0,1,8,2024-04-03
O-101493,2024-02-06,2024-02-14,Gauteng,Normal,Web,Completed,2024-02-10,1,0,0,10439.5,10439.5,0.0,4,7,7,WH-DBN,QuickShip,1,1,1,2,4,2024-02-06
O-101494,2024-03-20,2024-03-27,Free State,Normal,Mobile,Completed,2024-03-22,1,0,1,4728.51,4728.51,0.0,3,3,3,WH-CPT,FastTrack,1,1,0,2,2,2024-03-20
O-101495,2024-04-26,2024-05-04,Western Cape,Normal,Web,Completed,2024-04-29,0,0,0,5729.66,5387.389999999999,342.27,3,5,4,WH-CPT,FastTrack,1,0,0,2,3,2024-04-26
O-101496,2024-03-28,2024-04-02,Limpopo,Express,Mobile,Completed,2024-03-30,0,0,0,14508.07,9478.23,5029.84,4,6,4,WH-JHB,QuickShip,1,0,0,1,2,2024-03-28
O-101497,2024-04-01,2024-04-07,Limpopo,Normal,Mobile,Completed,2024-04-06,1,0,1,3447.69,3447.69,0.0,3,3,3,WH-CPT,QuickShip,1,1,0,2,5,2024-04-01
O-101498,2024-01-07,2024-01-13,Gauteng,Normal,Mobile,Completed,2024-01-11,1,0,0,4676.91,4676.91,0.0,1,1,1,WH-DBN,FastTrack,1,1,1,2,4,2024-01-07
O-101499,2024-03-06,2024-03-13,Free State,Normal,Web,Completed,2024-03-09,1,0,0,10755.460000000001,10755.460000000001,0.0,2,3,3,WH-JHB,EconoMove,1,1,1,0,3,2024-03-06
O-101500,2024-03-14,2024-03-19,Limpopo,Normal,Mobile,Completed,2024-03-19,0,0,0,8001.93,6634.75,1367.18,4,4,3,WH-JHB,FastTrack,1,0,0,2,5,2024-03-14
O-101501,2024-01-06,2024-01-12,Mpumalanga,Normal,Web,Completed,2024-01-11,1,0,0,9383.77,9383.77,0.0,2,3,3,WH-JHB,QuickShip,1,1,1,1,5,2024-01-06
O-101502,2024-03-22,2024-03-27,Mpumalanga,Express,Mobile,Completed,2024-03-24,1,0,0,527.75,527.75,0.0,1,1,1,WH-DBN,FastTrack,1,1,1,1,2,2024-03-22
O-101503,2024-01-24,2024-01-31,Mpumalanga,Normal,Web,Completed,2024-01-29,1,0,0,7447.07,7447.07,0.0,4,6,6,WH-DBN,QuickShip,1,1,1,3,5,2024-01-24
O-101504,2024-01-01,2024-01-09,Free State,Normal,Mobile,Completed,2024-01-06,1,0,0,2824.04,2824.04,0.0,3,3,3,WH-CPT,EconoMove,1,1,1,2,5,2024-01-01
O-101505,2024-01-03,2024-01-07,KwaZulu-Natal,Normal,Web,Completed,2024-01-07,1,0,1,8539.15,8539.15,0.0,4,7,7,WH-JHB,FastTrack,1,1,0,2,4,2024-01-03
O-101506,2024-01-26,2024-02-02,Limpopo,Normal,Mobile,Completed,2024-01-31,1,0,0,1445.44,1445.44,0.0,1,2,2,WH-DBN,FastTrack,1,1,1,3,5,2024-01-26
O-101507,2024-01-24,2024-02-04,Mpumalanga,Normal,Mobile,Completed,2024-01-30,1,1,0,967.27,967.27,0.0,1,1,1,WH-DBN,EconoMove,1,1,0,1,6,2024-01-24
O-101508,2024-03-21,2024-03-29,Free State,Normal,Mobile,Completed,2024-03-30,0,0,0,1605.8700000000001,1364.17,241.7,3,5,4,WH-DBN,EconoMove,0,0,0,3,9,2024-03-21
O-101509,2024-04-07,2024-04-17,Limpopo,Normal,Web,Completed,2024-04-12,1,0,0,1431.55,1431.55,0.0,1,1,1,WH-JHB,EconoMove,1,1,1,2,5,2024-04-07
O-101510,2024-02-12,2024-02-17,Free State,Express,Web,Completed,2024-02-15,1,0,0,5960.79,5960.79,0.0,3,5,5,WH-JHB,FastTrack,1,1,1,0,3,2024-02-12
O-101511,2024-04-07,2024-04-16,KwaZulu-Natal,Normal,Mobile,Completed,2024-04-12,0,0,0,4965.32,3826.92,1138.4,3,4,3,WH-DBN,QuickShip,1,0,0,1,5,2024-04-07
O-101512,2024-02-28,2024-03-04,KwaZulu-Natal,Normal,Mobile,Completed,2024-03-05,0,0,0,12003.21,11840.76,162.45,3,5,4,WH-DBN,FastTrack,0,0,0,3,6,2024-02-28
O-101513,2024-02-02,2024-02-08,Gauteng,Normal,Web,Completed,2024-02-06,1,1,0,31835.16,31835.16,0.0,4,10,10,WH-JHB,QuickShip,1,1,0,0,4,2024-02-02
O-101514,2024-03-11,2024-03-16,Limpopo,Normal,Web,Completed,2024-03-19,0,0,0,13528.48,12475.92,1052.56,3,7,6,WH-DBN,QuickShip,0,0,0,4,8,2024-03-11
O-101515,2024-01-01,2024-01-06,Free State,Normal,Mobile,Completed,2024-01-04,1,0,0,2109.33,2109.33,0.0,2,3,3,WH-JHB,FastTrack,1,1,1,2,3,2024-01-01
O-101516,2024-02-05,2024-02-11,KwaZulu-Natal,Normal,Web,Completed,2024-02-06,0,0,0,3562.64,2465.64,1097.0,2,4,3,WH-JHB,FastTrack,1,0,0,0,1,2024-02-05
O-101517,2024-03-05,2024-03-11,Gauteng,Normal,Mobile,Completed,2024-03-10,1,0,0,13091.82,13091.82,0.0,4,7,7,WH-JHB,QuickShip,1,1,1,2,5,2024-03-05
O-101518,2024-04-25,2024-05-02,Limpopo,Express,Web,Completed,2024-05-03,1,0,0,751.19,751.19,0.0,1,1,1,WH-DBN,QuickShip,0,0,0,4,8,2024-04-25
O-101519,2024-03-22,2024-03-29,KwaZulu-Natal,Normal,Web,Completed,2024-03-28,1,0,0,3806.07,3806.07,0.0,2,2,2,WH-CPT,QuickShip,1,1,1,3,6,2024-03-22
O-101520,2024-01-21,2024-01-29,Gauteng,Normal,Web,Completed,2024-01-25,1,0,0,185.31,185.31,0.0,1,1,1,WH-CPT,FastTrack,1,1,1,2,4,2024-01-21
